Index,Temp,variable,Harbour porpoise,Seals,Sharks,Rays,Cod (adult),Whiting (adult),Other gadoids,Demersal fish,Herring (adult),Herring (adult) (Ru),Juvenile Herring (Ru),Sprat,Mackerel,Mackerel (Ru),Horse mackerel,Sandeels,Plaice (adult),Dab,Other flatfish,Sole (adult),Sea Bass,Sea Bass (Ru),Pelagic fish,Squid & cuttlefish,Carnivorous plankton,Temora longicornis,Herbivorous plankton (copepods),Gelatinous zooplankton,Large crabs + shrimps ,Blue mussels (aquaculture),Epifaunal macrobenthos (mobile grazers),Infaunal macrobenthos,Crangon (below 5cm),Small mobile epifauna (swarming crustaceans),Small infauna (polychaetes),Sessile epifauna
314,10.43333333,10.45,0.999945348,0.999809165,0.99490015,0.998915996,0.997892065,0.999988116,0.993669698,0.999110836,0.999178239,0.997515905,0.997515905,0.99999998,0.998138819,0.964599077,0.991630157,0.99475217,0.997545409,0.993696355,0.990428106,0.989294248,1,1,0.987992996,0.983488954,0.980938848,0.999726566,0.997656899,0.999987625,0.997692924,0.999945254,0.998168004,0.997435986,0.989780331,0.996953431,0.999700866,0.999965747
315,10.46666667,10.48333333,0.999943675,0.999803632,0.995077787,0.998971079,0.997771207,0.999989353,0.993987361,0.999146879,0.999152331,0.997416225,0.997416225,0.999999983,0.998244465,0.963529066,0.991926202,0.994947577,0.997631678,0.993977565,0.99099307,0.989772993,1,1,0.988445896,0.984084507,0.980177381,0.999737138,0.997762881,0.999988154,0.997825974,0.999947423,0.998233473,0.997538089,0.990210619,0.997239994,0.999712747,0.99996469
316,10.5,10.51666667,0.999941952,0.999797939,0.995249265,0.999023367,0.997643436,0.999990462,0.994289175,0.999181463,0.999125608,0.997312555,0.997312555,0.999999985,0.998344125,0.962427973,0.992211858,0.995135743,0.997714921,0.994246302,0.991524973,0.99023054,1,1,0.988881904,0.984658914,0.979386134,0.999747302,0.99786408,0.999988659,0.997951367,0.999949505,0.998296606,0.997636136,0.990622961,0.997499671,0.999724157,0.999963601
317,10.53333333,10.55,0.999940176,0.999792082,0.995414797,0.999072999,0.997508359,0.999991455,0.994575922,0.999214646,0.999098042,0.997204738,0.997204738,0.999999987,0.998438136,0.961294973,0.992487484,0.995316935,0.997795245,0.994503114,0.992025718,0.990667811,1,1,0.989301637,0.985212901,0.978563994,0.999757073,0.997960711,0.999989144,0.998069542,0.999951505,0.998357487,0.997730287,0.991018092,0.997734972,0.999735114,0.999962479
318,10.56666667,10.58333333,0.999938345,0.999786054,0.995574587,0.999120112,0.997365559,0.999992344,0.994848345,0.999246485,0.999069609,0.997092607,0.997092607,0.999999988,0.998526818,0.960129222,0.992753427,0.995491407,0.997872752,0.994748524,0.9924971,0.991085685,1,1,0.989705689,0.985747173,0.977709811,0.999766466,0.998052978,0.999989607,0.998180912,0.999953426,0.998416195,0.997820696,0.991396718,0.997948174,0.999745636,0.999961321
319,10.6,10.61666667,0.999936458,0.999779851,0.995728833,0.999164832,0.997214598,0.999993141,0.995107154,0.999277034,0.99904028,0.996975993,0.996975993,0.99999999,0.998610471,0.95892986,0.993010021,0.995659408,0.997947539,0.994983033,0.992940816,0.991485009,1,1,0.990094634,0.98626241,0.976822397,0.999775496,0.998141079,0.999990051,0.998285868,0.999955271,0.998472807,0.997907512,0.991759516,0.998141345,0.99975574,0.999960128
320,10.63333333,10.65,0.999934514,0.999773469,0.995877724,0.999207281,0.997055013,0.999993855,0.995353021,0.999306345,0.999010027,0.996854716,0.996854716,0.999999991,0.998689381,0.957696009,0.993257592,0.995821175,0.998019702,0.99520712,0.993358467,0.991866592,1,1,0.990469025,0.986759271,0.975900524,0.999784177,0.9982252,0.999990476,0.998384779,0.999957042,0.9985274,0.997990876,0.992107136,0.998316361,0.999765443,0.999958898
321,10.66666667,10.68333333,0.99993251,0.999766902,0.996021446,0.999247574,0.996886313,0.999994495,0.995586588,0.999334468,0.998978822,0.99672859,0.99672859,0.999999992,0.998763814,0.956426774,0.993496451,0.995976938,0.998089333,0.995421244,0.993751563,0.992231209,1,1,0.990829396,0.987238395,0.974942924,0.999792522,0.998305521,0.999990883,0.99847799,0.999958744,0.998580043,0.998070925,0.992440205,0.998474922,0.99977476,0.999957631
322,10.7,10.71666667,0.999930445,0.999760145,0.996160177,0.99928582,0.996707981,0.999995068,0.995808464,0.999361453,0.998946634,0.996597425,0.996597425,0.999999993,0.998834026,0.955121244,0.993726902,0.996126917,0.998156521,0.995625844,0.99412153,0.992579603,1,1,0.991176263,0.987700397,0.97394829,0.999800545,0.998382213,0.999991272,0.998565831,0.999960378,0.998630807,0.998147791,0.99275932,0.998618571,0.999783708,0.999956324
323,10.73333333,10.75,0.999928317,0.999753191,0.996294088,0.999322124,0.99651947,0.999995582,0.996019231,0.999387343,0.998913433,0.996461019,0.996461019,0.999999994,0.998900254,0.953778488,0.993949237,0.996271326,0.998221349,0.99582134,0.994469713,0.992912484,1,1,0.991510123,0.988145875,0.972915271,0.999983357,0.998455439,0.999991645,0.998648608,0.999966581,0.998679759,0.998221599,0.993065059,0.998748706,0.9997923,0.999954977
324,10.76666667,10.78333333,0.999926123,0.999746036,0.996423345,0.999356583,0.996320205,0.999996042,0.99621944,0.999412185,0.998879186,0.996319165,0.996319165,0.999999995,0.998962724,0.952397559,0.994163738,0.99641037,0.998283902,0.996008133,0.994797382,0.993230534,1,1,0.991831454,0.988575404,0.971842474,0.999982152,0.998525355,0.999992001,0.998726614,0.999965547,0.998726963,0.998292472,0.993357975,0.998866596,0.999800551,0.999953588
325,10.8,10.81666667,0.999923863,0.999738674,0.99654811,0.999389292,0.996109577,0.999996454,0.996409616,0.99943602,0.998843861,0.996171647,0.996171647,0.999999996,0.999021649,0.950977494,0.994370677,0.996544247,0.998344259,0.996186609,0.995105732,0.993534405,1,1,0.99214072,0.988989543,0.970728463,0.999980861,0.998592112,0.999992343,0.998800123,0.999964482,0.998772481,0.998360524,0.993638598,0.998973391,0.999808474,0.999952157
326,10.83333333,10.85,0.999921533,0.999731099,0.996668537,0.999420339,0.995886942,0.999996823,0.996590258,0.999458889,0.998807424,0.99601824,0.99601824,0.999999996,0.99907723,0.949517312,0.99457032,0.996673148,0.998402496,0.996357134,0.995395891,0.99382472,1,1,0.992438366,0.989388831,0.969571758,0.999979476,0.99865585,0.99999267,0.998869393,0.999963384,0.998816374,0.998425869,0.993907437,0.999070132,0.999816082,0.999950681
327,10.86666667,10.88333333,0.999919132,0.999723303,0.996784777,0.999449809,0.995651622,0.999997154,0.996761842,0.999480831,0.998769841,0.995858712,0.995858712,0.999999997,0.999129656,0.948016014,0.994762919,0.996797256,0.998458688,0.99652006,0.995668922,0.994102077,1,1,0.992724823,0.989773788,0.968370834,0.999977991,0.998716706,0.999992983,0.998934668,0.999962251,0.998858699,0.998488613,0.994164982,0.999157765,0.999823388,0.99994916
328,10.9,10.91666667,0.999916657,0.999715282,0.996896973,0.999477781,0.9954029,0.99999745,0.996924817,0.999501884,0.998731074,0.99569282,0.99569282,0.999999997,0.999179105,0.946472586,0.994948721,0.996916749,0.998512906,0.996675724,0.995925829,0.994367047,1,1,0.993000504,0.990144919,0.967124119,0.999976398,0.998774811,0.999993283,0.998996178,0.999961084,0.998899512,0.99854886,0.994411701,0.996414259,0.999830404,0.999947592
329,10.93333333,10.95,0.999914107,0.999707029,0.997005266,0.999504331,0.995140022,0.999997716,0.997079614,0.999522083,0.998691087,0.995520313,0.995520313,0.999999997,0.999225748,0.944885997,0.995127964,0.997031796,0.998447168,0.997896066,0.996167555,0.994620178,1,1,0.993265809,0.99050271,0.965829997,0.999974691,0.998830287,0.999993569,0.999054141,0.999959881,0.998938867,0.998606709,0.994648044,0.996260638,0.999837142,0.999945975
330,10.96666667,10.98333333,0.999911479,0.999698536,0.997109791,0.999529533,0.994862189,0.999997953,0.997226641,0.999541464,0.998649842,0.995340928,0.995340928,0.999999998,0.999269742,0.943255199,0.995300876,0.997142564,0.998388982,0.997756683,0.996394992,0.994861992,1,1,0.993521125,0.990847631,0.964486804,0.999972859,0.998883255,0.999993844,0.999108759,0.99995864,0.998976816,0.998662254,0.994874444,0.996100462,0.999843611,0.999944309
331,11,11.01666667,0.99990877,0.999689797,0.997210677,0.999553454,0.99456856,0.999998166,0.997366285,0.999560059,0.998607299,0.995154396,0.995154396,0.999999998,0.999311238,0.941579131,0.99546768,0.996623939,0.99832862,0.997608088,0.996608977,0.995092991,1,1,0.993766821,0.991180137,0.963092829,0.999970895,0.998933826,0.999994107,0.999160226,0.999957361,0.999013409,0.998715588,0.995091313,0.995933452,0.999849824,0.999942591
332,11.03333333,11.05,0.999905979,0.999680805,0.997308052,0.999576159,0.994258246,0.999998357,0.997498915,0.9995779,0.998563418,0.994960433,0.994960433,0.999999998,0.999350378,0.939856714,0.995628588,0.996434184,0.998266,0.997449676,0.996810301,0.995313653,1,1,0.994003255,0.991500667,0.961646313,0.999968789,0.99898211,0.999994359,0.999208724,0.999956042,0.999048695,0.998766799,0.99529905,0.99575932,0.99985579,0.999940821
333,11.06666667,11.08333333,0.999903102,0.999671553,0.997402036,0.999597709,0.993930312,0.999998528,0.997624882,0.999595018,0.998518156,0.994758747,0.994758747,0.999999999,0.999387295,0.938086853,0.995783808,0.996233804,0.998201038,0.997280801,0.996999708,0.995524437,1,1,0.994230774,0.991809645,0.960145449,0.999966531,0.99902821,0.999994599,0.999254422,0.999954683,0.99908272,0.99881597,0.995498034,0.995577765,0.999861519,0.999938995
334,11.1,11.11666667,0.999900137,0.999662032,0.997492747,0.999618165,0.993583768,0.999998682,0.997744519,0.999611443,0.99847147,0.994549034,0.994549034,0.999999999,0.999422115,0.936268442,0.995933539,0.996022208,0.998133647,0.997100776,0.9971779,0.995725781,1,1,0.994449709,0.992107479,0.958588382,0.999964109,0.999072223,0.99999483,0.999297484,0.999953282,0.999115529,0.998863182,0.995688633,0.995388473,0.99986702,0.999937114
335,11.13333333,11.15,0.999897081,0.999652235,0.997580299,0.999637581,0.993217574,0.999998819,0.997858143,0.999627201,0.998423315,0.994330977,0.994330977,0.999999999,0.999454957,0.934400359,0.996077974,0.995798774,0.998063736,0.996908869,0.997345538,0.995918105,1,1,0.99466038,0.992394566,0.956973209,0.999961512,0.999114245,0.999995051,0.99933806,0.999951837,0.999147166,0.998908514,0.995871196,0.995191117,0.999872303,0.999935174
336,11.16666667,11.18333333,0.999893932,0.999642155,0.9976648,0.99965601,0.992830632,0.999998942,0.997966055,0.99964232,0.998373646,0.994104249,0.994104249,0.999999999,0.999485934,0.932481467,0.996217298,0.995562846,0.997991212,0.996704302,0.997503242,0.996101808,1,1,0.994863095,0.992671288,0.955297977,0.999958727,0.999154365,0.999995262,0.999376293,0.999950348,0.999177672,0.998952041,0.996046059,0.994985358,0.999877376,0.999933175
337,11.2,11.21666667,0.999890687,0.999631782,0.997746357,0.999673502,0.992421782,0.999999052,0.99806854,0.999656827,0.998322415,0.99386851,0.99386851,0.999999999,0.999515152,0.930510619,0.996351691,0.995313732,0.997915977,0.996486244,0.997651599,0.996277275,1,1,0.995058154,0.992938013,0.953560686,0.999955741,0.999192669,0.999995465,0.99941232,0.999948812,0.999207088,0.998993833,0.996213544,0.994770842,0.999882248,0.999931114
338,11.23333333,11.25,0.999887342,0.999621109,0.997825072,0.999690105,0.991989804,0.999999151,0.998165871,0.999670745,0.998269572,0.993623404,0.993623404,0.999999999,0.999542709,0.928486655,0.996481325,0.995050701,0.99783793,0.996253813,0.99779116,0.996444871,1,1,0.99524584,0.993195097,0.951759287,0.999952538,0.99922924,0.999995658,0.999446267,0.99994723,0.999235452,0.99903396,0.996373961,0.994547199,0.999886926,0.999928989
339,11.26666667,11.28333333,0.999883895,0.999610126,0.997901043,0.999705864,0.991533413,0.999999239,0.998258305,0.999684099,0.998215069,0.993368566,0.993368566,0.999999999,0.999568701,0.926408402,0.99660637,0.994772984,0.997756967,0.996006069,0.997922444,0.996604949,1,1,0.995426432,0.993442884,0.949891682,0.999949104,0.999264155,0.999995844,0.999478254,0.999945598,0.999262802,0.999072489,0.996527605,0.994314046,0.999891418,0.999926799
340,11.3,11.31666667,0.999880342,0.999598826,0.997974366,0.999720821,0.991051253,0.999999318,0.998346089,0.999696912,0.998158851,0.993103615,0.993103615,0.999999999,0.999593216,0.924274679,0.996726985,0.99447977,0.99767298,0.99574201,0.998045941,0.996757842,1,1,0.995600193,0.993681705,0.947955728,0.999945421,0.99929749,0.999996021,0.999508394,0.999943915,0.999289175,0.999109482,0.996674761,0.994070983,0.999895732,0.999924541
341,11.33333333,11.35,0.999876681,0.999587198,0.998045133,0.999735019,0.990541897,0.999999389,0.998429456,0.999709205,0.998100867,0.992828153,0.992828153,1,0.999616338,0.922084294,0.996843327,0.994170204,0.997585855,0.995460573,0.99816211,0.996903871,1,1,0.995767382,0.993911882,0.945949234,0.999941472,0.999329315,0.999996191,0.999536794,0.999942181,0.999314604,0.999145001,0.9968157,0.993817594,0.999899874,0.999922214
342,11.36666667,11.38333333,0.999872908,0.999575233,0.998113432,0.999748494,0.990003841,0.999999453,0.998508626,0.999720999,0.99804106,0.992541772,0.992541772,1,0.999638146,0.919836046,0.996955546,0.993843386,0.997495476,0.995160624,0.998271385,0.997043342,1,1,0.995928243,0.994133723,0.943869963,0.999937237,0.9993597,0.999996354,0.999563554,0.999940393,0.999339125,0.999179104,0.996950684,0.993553446,0.999903852,0.999919815
343,11.4,11.41666667,0.999869019,0.999562921,0.998179349,0.999761285,0.989435502,0.99999951,0.998583811,0.999732316,0.997979373,0.992244045,0.992244045,1,0.999658715,0.917528727,0.997063787,0.993498366,0.997401722,0.994840959,0.998374174,0.997176548,1,1,0.996083014,0.994347526,0.941715633,0.999932696,0.999388709,0.999996509,0.999588768,0.99993855,0.999362769,0.999211848,0.997079962,0.993278089,0.999907672,0.999917342
344,11.43333333,11.45,0.999865011,0.999550253,0.998242967,0.999773425,0.988835215,0.999999561,0.998655211,0.999743173,0.997915748,0.991934529,0.991934529,1,0.999678116,0.915161123,0.997168191,0.993134145,0.997304469,0.994500295,0.998470859,0.997303769,1,1,0.996231925,0.99455358,0.939483919,0.999927826,0.999416405,0.999996658,0.999612527,0.99993665,0.999385568,0.999243288,0.997203775,0.992991053,0.99991134,0.999914792
345,11.46666667,11.48333333,0.999860881,0.999537218,0.998304366,0.999784947,0.988201225,0.999999607,0.998723016,0.99975359,0.997850124,0.991612765,0.991612765,1,0.999696413,0.912732014,0.997268893,0.992749669,0.997203586,0.994137268,0.998561803,0.997425273,1,1,0.996375196,0.994752162,0.937172453,0.999922604,0.999442846,0.999992529,0.999634913,0.999934691,0.999407551,0.999273474,0.997322353,0.99269185,0.999914862,0.999912164
346,11.5,11.51666667,0.999856624,0.999523805,0.998363623,0.999795884,0.987531687,0.999999648,0.998787406,0.999763585,0.997782438,0.991278278,0.991278278,1,0.999713671,0.910240177,0.997366023,0.992343829,0.997098937,0.993750429,0.998647346,0.997541314,1,1,0.996513038,0.99494354,0.934778828,0.999917004,0.99946809,0.999992269,0.999656007,0.999932671,0.999428748,0.999302456,0.997435915,0.992379973,0.999918245,0.999909455
347,11.53333333,11.55,0.999852237,0.999510004,0.998420812,0.999806265,0.986824663,0.999999684,0.998848554,0.999773175,0.997712626,0.990930574,0.990930574,1,0.999729948,0.907684384,0.997459708,0.991915457,0.996990385,0.993338237,0.998727807,0.997652138,1,1,0.996645656,0.995127973,0.932300598,0.999910999,0.999492191,0.999991999,0.999675882,0.999930589,0.999449187,0.999330283,0.997544672,0.992054893,0.999921493,0.999906663
348,11.56666667,11.58333333,0.999847716,0.999495802,0.998476006,0.999816118,0.986078112,0.999999717,0.998906621,0.999782375,0.997640622,0.99056914,0.99056914,1,0.9997453,0.905063408,0.997550068,0.991463323,0.996877783,0.992899052,0.998803488,0.997757978,1,1,0.996773246,0.995305711,0.92973528,0.999904559,0.999515201,0.999991721,0.999694609,0.999928443,0.999468896,0.999357001,0.997648827,0.991716061,0.999924612,0.999903784
349,11.6,11.61666667,0.999843057,0.99948119,0.998529273,0.99982547,0.985289889,0.999999747,0.998961763,0.999791203,0.997566356,0.990193444,0.990193444,1,0.99975978,0.902376023,0.997637222,0.990986134,0.996760982,0.992431135,0.998874672,0.997859057,1,1,0.996895998,0.995476994,0.927080357,0.999897653,0.999537168,0.999991432,0.999712254,0.99992623,0.999487899,0.999382654,0.997748574,0.991362904,0.999927607,0.999900816
350,11.63333333,11.65,0.999838255,0.999466154,0.998580681,0.999834346,0.984457743,0.999999773,0.999014126,0.999799672,0.997489759,0.989802936,0.989802936,1,0.999773437,0.899621002,0.997721283,0.990482526,0.996639827,0.991932634,0.998941625,0.997955588,1,1,0.997014095,0.995642055,0.924333284,0.999890248,0.99955814,0.999991134,0.99972888,0.999923949,0.999506223,0.999407284,0.997844099,0.990994828,0.999930483,0.999897757
351,11.66666667,11.68333333,0.999833306,0.999450682,0.998630295,0.999842771,0.983579307,0.999999797,0.999063851,0.999807798,0.997410757,0.989397044,0.989397044,1,0.999786317,0.896797125,0.99780236,0.989951066,0.996514155,0.991401586,0.999004599,0.998047775,1,1,0.997127711,0.995801117,0.921491485,0.999882307,0.999578163,0.999990825,0.999744546,0.999921598,0.999523892,0.999430931,0.997935579,0.990611215,0.999933245,0.999894604
352,11.7,11.71666667,0.999828206,0.999434763,0.998678177,0.999850768,0.982652098,0.999999818,0.999111071,0.999815594,0.997329275,0.988975175,0.988975175,1,0.999798465,0.893903175,0.997880558,0.989390247,0.996383801,0.990835904,0.999063829,0.998135814,1,1,0.997237016,0.995954398,0.918552362,0.999873792,0.999597278,0.999990505,0.999759307,0.999919173,0.999540928,0.999453636,0.998023184,0.990211422,0.999935897,0.999891354
353,11.73333333,11.75,0.99982295,0.999418382,0.998724387,0.999858358,0.981673508,0.999999837,0.99915591,0.999823075,0.997245236,0.988536716,0.988536716,1,0.999809923,0.890937943,0.997955979,0.988798484,0.99624859,0.990233372,0.999119538,0.998219889,1,1,0.997342173,0.996102105,0.915513295,0.999864661,0.999615528,0.999990175,0.999773215,0.999916674,0.999557356,0.999475435,0.99810708,0.98979478,0.999938444,0.999888003
354,11.76666667,11.78333333,0.999817533,0.999401527,0.998768983,0.999865562,0.980640804,0.999999854,0.99919849,0.999830251,0.997158561,0.988081029,0.988081029,1,0.999820729,0.887900231,0.998028722,0.98817411,0.996108343,0.98959164,0.999171935,0.998300178,1,1,0.997443338,0.996244439,0.912371649,0.999854869,0.999632951,0.999989832,0.999786319,0.999914097,0.999573195,0.999496365,0.998187421,0.989360595,0.99994089,0.999884549
355,11.8,11.81666667,0.99981195,0.999384184,0.998812023,0.999872399,0.979551118,0.999999869,0.999238923,0.999837137,0.997069166,0.987607455,0.987607455,1,0.999830921,0.88478885,0.998098881,0.987515372,0.995962874,0.988908215,0.999221215,0.998376852,1,1,0.997540661,0.996381595,0.909124776,0.999844368,0.999649585,0.999989478,0.999798667,0.999911441,0.999588468,0.999516461,0.998264358,0.988908144,0.999943238,0.999880988
356,11.83333333,11.85,0.999806196,0.999366339,0.998853559,0.999878889,0.978401448,0.999999883,0.999277319,0.999843744,0.996976967,0.98711531,0.98711531,1,0.999840534,0.881602627,0.998166547,0.98682043,0.995811991,0.988180452,0.999267566,0.998450073,1,1,0.997634289,0.996513759,0.905770023,0.999833108,0.999665465,0.999989111,0.999810301,0.999908703,0.999603195,0.999535755,0.998338035,0.988436677,0.999945493,0.999877317
357,11.86666667,11.88333333,0.999800267,0.999347976,0.998893644,0.999885049,0.977188647,0.999999895,0.999313778,0.999850082,0.996881877,0.986603886,0.986603886,1,0.999849601,0.878340404,0.998231809,0.98608735,0.995655493,0.987405545,0.999311159,0.998519996,1,1,0.99772436,0.996641112,0.902304734,0.999821034,0.999680625,0.999988732,0.999821263,0.999905879,0.999617395,0.999554279,0.99840859,0.987945414,0.999947659,0.999873534
